DIRECTORIO,NRO_ENCUESTA,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,FEX_C,mes_ultimo_unico_robo,municipio,metodo,hora,lugar,celular,efectivo_tarjetas,articulos_de_uso_personal,dispositivos,otra_pertenencia,arma_fuego,arma_blanca,otros_objetos,fuerza_fisica,drogas_sustancias,hizo_llamada,denuncia,lugar_denuncia,autoridad,razon_denuncia,buena_atencion,razon_de_satisfaccion,razon_no_denuncia,recuperacion_objeto,year
420007,237,3,2,3,"382,551698512467",diciembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,si,no,,,,,,desconfianza en la justicia,no,2018
420014,237,2,1,2,"256,457970304776",junio,este municipio,cosquilleo,noche,Transporte público,si,no,no,no,no,,,,,,si,si,C.A.I.,policia,justicia,no,espera excesiva,,no,2018
420016,237,1,1,1,"381,893935641086",septiembre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420060,237,1,1,1,"348,864001718268",abril,este municipio,atraco,mañana,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,si,si,Fiscalía,fiscalia,obligacion_ciudadana,si,,,no,2018
420062,237,3,1,3,"224,927671829795",octubre,este municipio,atraco,noche,Transporte público,si,no,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420099,237,2,1,2,"432,978165901415",noviembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,denuncias en línea,policia,evitar ocurrencia,,,,no,2018
420103,237,1,1,1,"355,063482131418",julio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420114,237,2,1,2,"305,760726218097",diciembre,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,si,no,no,no,no,si,si,denuncias en línea,policia,requisito para tramite,,,,no,2018
420115,237,3,1,3,"315,886678519279",septiembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420119,237,3,1,3,"196,104054896048",junio,este municipio,descuido,mañana,Trabajo/Estudio,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420120,237,4,1,4,"304,63701474247",febrero,este municipio,atraco,mañana,Trabajo/Estudio,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
420124,237,1,1,1,"304,654149435601",mayo,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
420126,237,2,1,2,"464,488961191436",noviembre,este municipio,atraco,tarde,Parque/Deporte,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
420131,237,2,1,2,"336,583439147936",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420144,237,1,1,1,"351,963741924843",abril,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420196,237,1,1,1,"2242,05498399403",junio,otro,descuido,tarde,Trabajo/Estudio,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420226,237,1,1,1,"1792,0994383711",junio,este municipio,descuido,mañana,Entretenimiento,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,si,2018
420268,237,2,1,2,"1968,85839430746",junio,este municipio,cosquilleo,noche,Calle/Avenida,si,no,no,no,no,,,,,,no,si,Estación de Policía,policia,recuperar bienes,si,,,no,2018
420275,237,2,1,2,"36,6442464150862",agosto,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
420275,237,4,1,4,"36,6442464150862",marzo,este municipio,atraco,tarde,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,si,no,,,,,,falta de pruebas,no,2018
420276,237,2,1,2,"49,4312065881442",octubre,este municipio,atraco,mañana,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420289,237,3,1,3,"34,081994858275",junio,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,si,no,no,no,no,no,si,Estación de Policía,policia,recuperar bienes,no,otro problema,,no,2018
420291,237,1,1,1,"43,1291918698543",febrero,este municipio,atraco,mañana,Calle/Avenida,no,si,si,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
420292,237,1,1,1,"63,2179744955249",octubre,este municipio,cosquilleo,noche,Entretenimiento,si,si,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420293,237,1,1,1,"49,2044043245117",julio,este municipio,atraco,noche,Calle/Avenida,si,si,no,si,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420294,237,1,1,1,"55,4251992177673",noviembre,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,falta de pruebas,no,2018
420301,237,1,1,1,"71,7740429650074",marzo,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,si,no,,,,,,consideró innecesario,no,2018
420305,237,1,1,1,"50,0924912465949",julio,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,si,C.A.I.,policia,recuperar bienes,no,trato inadecuado,,no,2018
420306,237,1,1,1,"40,352698367089",marzo,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420306,237,2,1,2,"40,352698367089",diciembre,este municipio,cosquilleo,tarde,Transporte público,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420310,237,3,1,3,"55,1455254134635",octubre,este municipio,descuido,mañana,Calle/Avenida,no,si,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420312,237,1,1,1,"46,654713085379",junio,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,si,Reporte de objetos perdidos en línea,fiscalia,evitar ocurrencia,,,,no,2018
420315,237,2,1,2,"45,0493836749587",junio,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,Estación de Policía,policia,recuperar bienes,no,otro problema,,no,2018
420316,237,2,1,2,"48,6504776465113",febrero,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420317,237,1,1,1,"51,4708426764309",octubre,este municipio,raponazo,noche,Calle/Avenida,no,si,si,no,no,no,no,no,si,no,si,si,Estación de Policía,policia,evitar ocurrencia,no,espera excesiva,,no,2018
420326,237,3,1,3,"34,4637814293737",junio,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420327,237,1,1,1,"41,7733273529291",noviembre,este municipio,cosquilleo,mañana,Mercado/Comercio,no,si,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2018
420331,237,1,1,1,"67,5116643350041",agosto,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,desconocimiento del proceso,no,2018
420332,237,1,1,1,"50,8732201882279",septiembre,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420336,237,1,1,1,"36,9885089713531",diciembre,este municipio,atraco,noche,Trabajo/Estudio,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
420336,237,1,2,1,"36,9885089713531",enero,este municipio,cosquilleo,noche,Parque/Deporte,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2018
420337,237,1,1,1,"48,6504776465113",noviembre,este municipio,raponazo,noche,Calle/Avenida,no,si,si,no,no,no,no,no,si,no,si,si,Estación de Policía,fiscalia,evitar ocurrencia,no,otro problema,,no,2018
420337,237,3,1,3,"48,6504776465113",agosto,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,falta de pruebas,no,2018
420338,237,2,1,2,"53,3587373328368",mayo,este municipio,raponazo,mañana,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,si,denuncias en línea,fiscalia,evitar ocurrencia,,,,no,2018
420338,237,3,1,3,"53,3587373328368",febrero,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,Fiscalía,fiscalia,evitar ocurrencia,si,,,no,2018
420346,237,4,1,4,"53,6054521444412",junio,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420349,237,1,1,1,"42,5754409088056",agosto,este municipio,atraco,noche,Calle/Avenida,no,si,no,no,no,no,si,no,no,no,si,si,Estación de Policía,policia,requisito para tramite,si,,,no,2018
420352,237,3,1,3,"54,1394662744697",abril,este municipio,descuido,mañana,Calle/Avenida,no,si,si,si,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420353,237,2,1,2,"80,6794251399382",enero,este municipio,descuido,mañana,Residencia propia,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
420355,237,1,1,1,"48,1280378949386",enero,este municipio,cosquilleo,tarde,Parque/Deporte,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420355,237,2,1,2,"48,1280378949386",enero,este municipio,cosquilleo,mañana,Parque/Deporte,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420356,237,6,1,6,"35,5026238441151",marzo,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,si,no,si,si,C.A.I.,policia,recuperar bienes,no,espera excesiva,,no,2018
420357,237,2,1,2,"49,4312065881442",julio,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420362,237,1,1,1,"42,9023896062217",septiembre,este municipio,raponazo,tarde,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,no,si,C.A.I.,policia,obligacion_ciudadana,si,,,no,2018
420364,237,2,1,2,"44,5498208556944",agosto,este municipio,atraco,tarde,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420366,237,3,1,3,"40,352698367089",noviembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,si,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
420371,237,1,1,1,"77,0047424029056",julio,este municipio,raponazo,mañana,Calle/Avenida,si,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420377,237,1,1,1,"48,6504776465113",marzo,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420377,237,2,1,2,"48,6504776465113",noviembre,este municipio,raponazo,mañana,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,si,Fiscalía,fiscalia,proteccion,si,,,no,2018
420380,237,4,1,4,"44,9420256945084",agosto,este municipio,atraco,mañana,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420382,237,1,1,1,"53,6935852181475",junio,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
420383,237,1,1,1,"50,8732201882279",junio,este municipio,engaño,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,fiscalia,recuperar bienes,si,,,no,2018
420388,237,1,1,1,"63,0224834413683",agosto,este municipio,atraco,tarde,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
420388,237,2,1,2,"63,0224834413683",diciembre,este municipio,otro,madrugada,Entretenimiento,si,si,si,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
420391,237,2,1,2,"38,9529623230095",marzo,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420394,237,2,1,2,"49,9851332661447",noviembre,este municipio,cosquilleo,mañana,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,trámites engorrosos,no,2018
420395,237,1,1,1,"53,6935852181475",diciembre,este municipio,atraco,mañana,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,falta de pruebas,no,2018
420397,237,2,2,2,"52,4053942693556",junio,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,no,no,,,,,,trámites engorrosos,no,2018
420402,237,3,1,3,"64,2177822298475",agosto,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420404,237,1,1,1,"53,2075078252321",mayo,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420410,237,2,1,2,"38,3130622788023",julio,este municipio,raponazo,tarde,Calle/Avenida,si,no,no,no,no,no,no,no,si,no,si,si,denuncias en línea,policia,proteccion,,,,no,2018
420411,237,1,1,1,"55,94763896934",abril,este municipio,raponazo,mañana,Calle/Avenida,no,si,si,no,no,no,no,no,si,no,no,no,,,,,,consideró innecesario,no,2018
420419,237,1,1,1,"51,4708426764309",marzo,este municipio,raponazo,tarde,Calle/Avenida,si,si,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,no,2018
420420,237,1,1,1,"57,2065461159938",junio,este municipio,descuido,tarde,Trabajo/Estudio,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420422,237,2,1,2,"50,690113734798",agosto,este municipio,cosquilleo,mañana,Calle/Avenida,si,no,no,no,no,,,,,,no,si,Fiscalía,policia,obligacion_ciudadana,no,espera excesiva,,no,2018
420422,237,3,1,3,"50,690113734798",diciembre,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420429,237,3,1,3,"46,4277351047947",octubre,este municipio,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,no,no,no,no,,,,,,trámites engorrosos,no,2018
420430,237,1,1,1,"48,6504776465113",septiembre,este municipio,raponazo,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420432,237,1,1,1,"38,9315777087659",octubre,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,desconfianza en la justicia,no,2018
420433,237,4,1,4,"43,8129634412158",febrero,este municipio,raponazo,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420435,237,2,1,2,"28,4324405018706",junio,este municipio,cosquilleo,tarde,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,falta de pruebas,no,2018
420435,237,4,1,4,"28,4324405018706",abril,este municipio,descuido,tarde,Calle/Avenida,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420438,237,1,1,1,"50,8732201882279",octubre,este municipio,raponazo,mañana,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,si,Estación de Policía,policia,obligacion_ciudadana,si,,,no,2018
420442,237,1,1,1,"39,5719694254561",junio,este municipio,raponazo,mañana,Calle/Avenida,no,si,no,no,no,no,no,no,no,no,no,si,Fiscalía,fiscalia,justicia,si,,,no,2018
420442,237,2,1,2,"39,5719694254561",julio,este municipio,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420448,237,1,1,1,"2423,2984599054",septiembre,este municipio,atraco,madrugada,Calle/Avenida,si,si,no,no,no,no,no,no,si,no,no,no,,,,,,desconfianza en la justicia,si,2018
420452,237,1,1,1,"2399,86660859248",julio,este municipio,descuido,madrugada,Parque/Deporte,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420454,237,1,1,1,"2399,86660859248",noviembre,otro,atraco,noche,Calle/Avenida,si,si,si,no,no,no,si,no,si,no,no,si,Estación de Policía,policia,proteccion,si,,,no,2018
420459,237,2,1,2,"2883,75158369259",junio,este municipio,descuido,noche,Calle/Avenida,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420459,237,3,1,3,"2883,75158369259",noviembre,este municipio,descuido,tarde,Parque/Deporte,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconocimiento del proceso,no,2018
420465,237,2,1,2,"1597,96496503976",mayo,este municipio,cosquilleo,madrugada,Calle/Avenida,si,si,no,no,no,,,,,,no,si,Reporte de objetos perdidos en línea,policia,recuperar bienes,,,,no,2018
420478,237,2,1,2,"3285,06190791985",septiembre,otro,atraco,noche,Calle/Avenida,si,si,no,no,no,no,si,no,si,no,no,no,,,,,,consideró innecesario,no,2018
420482,237,3,1,3,"932,033653232451",junio,este municipio,engaño,tarde,Calle/Avenida,no,si,no,no,no,no,no,no,si,no,no,no,,,,,,desconocimiento del proceso,no,2018
420493,237,1,1,1,"4079,99358641405",junio,este municipio,descuido,tarde,Calle/Avenida,no,no,no,si,no,no,no,no,no,no,no,no,,,,,,falta de pruebas,no,2018
420503,237,2,1,2,"1568,40500701008",diciembre,otro,raponazo,tarde,Calle/Avenida,si,si,si,no,no,no,no,no,no,no,si,no,,,,,,falta de pruebas,no,2018
420505,237,2,1,2,"1123,1989074597",octubre,este municipio,descuido,mañana,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420521,237,2,1,2,"767,542848754521",junio,este municipio,cosquilleo,noche,Calle/Avenida,si,no,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
420567,237,3,1,3,"5330,91353033318",mayo,este municipio,cosquilleo,tarde,Calle/Avenida,no,si,no,no,no,,,,,,no,no,,,,,,desaconsejado por autoridades,no,2018
420570,237,1,1,1,"4213,51865263724",diciembre,otro,cosquilleo,mañana,Transporte público,no,si,no,no,no,,,,,,no,no,,,,,,consideró innecesario,no,2018
420570,237,3,1,3,"4213,51865263724",junio,este municipio,descuido,mañana,Trabajo/Estudio,no,si,no,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420583,237,1,1,1,"4324,90455553701",noviembre,otro,atraco,madrugada,Carretera/Trocha,no,si,no,no,no,si,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420605,237,4,1,4,"41,8408076332997",noviembre,este municipio,atraco,noche,Calle/Avenida,si,si,no,si,no,no,si,no,no,no,no,no,,,,,,consideró innecesario,no,2018
420610,237,2,1,2,"57,4316635648072",junio,este municipio,atraco,tarde,Mercado/Comercio,no,si,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,requisito para tramite,si,,,no,2018
420610,237,4,1,4,"57,4316635648072",abril,este municipio,engaño,noche,Calle/Avenida,si,si,si,si,no,no,si,no,no,no,no,si,Estación de Policía,policia,justicia,no,trato inadecuado,,no,2018
420613,237,1,1,1,"61,7168632801598",noviembre,este municipio,engaño,tarde,Residencia propia,si,no,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420616,237,3,1,3,"63,9711289278173",febrero,este municipio,atraco,noche,Calle/Avenida,si,no,no,no,no,no,si,no,no,no,no,si,C.A.I.,policia,justicia,si,,,si,2018
420620,237,2,1,2,"58,5580585616078",enero,este municipio,atraco,madrugada,Residencia ajena,no,si,si,si,no,no,no,no,no,no,no,si,Estación de Policía,policia,justicia,si,,,no,2018
420631,237,2,1,2,"50,5639949771131",marzo,este municipio,descuido,noche,Residencia propia,si,si,no,no,no,no,no,no,no,no,no,no,,,,,,desconfianza en la justicia,no,2018
420637,237,3,1,3,"62,9242700295204",agosto,este municipio,descuido,mañana,Vehículo,si,no,no,no,no,no,no,no,no,no,no,si,C.A.I.,policia,requisito para tramite,si,,,no,2018
420639,237,5,1,5,"49,9502351540211",noviembre,este municipio,engaño,mañana,Calle/Avenida,no,no,si,no,no,no,no,no,no,no,no,no,,,,,,consideró innecesario,no,2018
